"Majority.protein.IDs","no_mineral_MPLEx_01","no_mineral_MPLEx_02","no_mineral_MPLEx_03","mineral_MPLEx_01","mineral_MPLEx_02","mineral_MPLEx_03"
"3606-16981_t_tx1;tr|A0A2H3T7Z2|A0A2H3T7Z2_FUSOX;tr|A0A420RFB6|A0A420RFB6_FUSOX;tr|A0A420NQN0|A0A420NQN0_FUSOX",26.533272569138,26.7098991275951,26.2021424333015,27.7006631317469,27.1236597497876,27.1216583248017
"3611-2128_t_tx1;tr|A0A420SRZ6|A0A420SRZ6_FUSOX;tr|A0A420RHM0|A0A420RHM0_FUSOX;tr|A0A420NL26|A0A420NL26_FUSOX;tr|A0A2H3SX90|A0A2H3SX90_FUSOX",23.9629522400525,NA,22.7299933806425,26.0581274311524,25.8997579507339,24.7328293885736
"3611-2131_t_tx1;tr|A0A420RHQ8|A0A420RHQ8_FUSOX;tr|A0A420SRT3|A0A420SRT3_FUSOX;tr|A0A2H3T8J2|A0A2H3T8J2_FUSOX;tr|A0A420NL44|A0A420NL44_FUSOX",29.8307930725011,30.8319200448889,29.5194668413332,29.2839509380684,28.4000825028954,29.1333584290157
"3611-2135_t_tx1;tr|A0A420Q9I2|A0A420Q9I2_FUSOX;tr|A0A420NLC1|A0A420NLC1_FUSOX;tr|A0A2H3TDF1|A0A2H3TDF1_FUSOX",28.7303977387928,27.3056351533195,28.4974158432903,29.9641327748212,29.6718637004986,29.0377491554674
"3611-2136_t_tx1;tr|K3UQN9|K3UQN9_FUSPC;tr|A0A0E0RST9|A0A0E0RST9_GIBZE;tr|A0A420NL72|A0A420NL72_FUSOX;tr|A0A420Q998|A0A420Q998_FUSOX;tr|A0A2H3T0H4|A0A2H3T0H4_FUSOX",24.3676389839075,25.8131195234085,22.7071847327552,NA,NA,22.7270412362122
"3613-3745_t_tx1",25.5101668996717,26.0578711119995,25.9348864203942,25.8601880535405,25.9820872149586,26.5542304525297
"3616-12470_t_tx1",30.8465465905214,31.1704269979342,29.7638865615457,30.6960801179095,30.3749251280529,30.4462265116014
"3616-12473_t_tx1",20.4437026996064,21.5052338418331,NA,25.8658326906628,27.0194787579888,NA
"3616-12477_t_tx1",22.9046117326492,NA,23.5256826664171,26.6937627962516,25.059487367486,NA
"3616-12478_t_tx1",22.2486271515092,NA,24.6835586636151,27.0932967532074,25.6415919500723,24.3707234221223
"3629-15618_t_tx1",23.0078209465347,24.520335236233,22.424137199291,25.1116131221043,NA,24.9382047838826
"3635-11045_t_tx1",22.3038636236846,22.9645489271526,NA,23.220057631514,24.0012727535407,22.9808025056916
"3635-11049_t_tx1",26.0411447289916,28.8865180103151,24.2616413929925,25.4694051902498,23.2152487532988,24.2467525523629
"tr|A0A2H3SP11|A0A2H3SP11_FUSOX;3636-3636_t_tx1;tr|A0A420QN79|A0A420QN79_FUSOX;tr|K3VN02|K3VN02_FUSPC;tr|I1S0N8|I1S0N8_GIBZE",27.5381481906791,26.6283747895494,27.6645904970014,26.6807822460956,25.9652262578293,26.6219442878676
"tr|A0A2H3SN41|A0A2H3SN41_FUSOX;3637-3637_t_tx1",25.0185908617932,24.6446531029797,25.0686760116964,23.0746948551995,NA,23.9207733630878
"3638-6262_t_tx1",22.6426508605202,23.8489879217919,NA,26.9885343658371,27.2583164721597,NA
"tr|A0A420NCR6|A0A420NCR6_FUSOX;tr|A0A2H3SZL1|A0A2H3SZL1_FUSOX;3639-3639_t_tx1",23.7961984404567,24.4995739725954,23.76551143613,23.1665163677975,NA,24.1944911341106
"3641-3641_t_tx1;tr|A0A2H3SN49|A0A2H3SN49_FUSOX;tr|A0A420U979|A0A420U979_FUSOX;tr|A0A420RZY1|A0A420RZY1_FUSOX",29.4861974630971,30.3450050552708,28.9053611143808,27.4963785756198,25.4306584250865,29.105541241272
"3643-3643_t_tx1",24.0370785143957,23.8337069433948,21.2874346794346,21.348123577816,NA,20.7225878725982
"3644-3644_t_tx1;tr|A0A420U9K4|A0A420U9K4_FUSOX;tr|A0A420QND1|A0A420QND1_FUSOX;tr|A0A2H3SRW0|A0A2H3SRW0_FUSOX;tr|A0A420RZZ6|A0A420RZZ6_FUSOX;tr|V6RY56|V6RY56_GIBZE",32.7095356728178,32.6405828343689,32.6795389384732,30.3511449838729,26.6447031200282,32.0237153811316
"3662-15534_t_tx1",24.9858465513745,24.7489499626636,25.1566368898854,25.7009546540004,26.3881139524279,25.3733119789203
"tr|A0A2H3T3V8|A0A2H3T3V8_FUSOX;3662-15536_t_tx1;tr|K3UYY8|K3UYY8_FUSPC;sp|Q4I7T5|TIM14_GIBZE",23.2953493532405,24.8077544954397,24.376451142189,NA,NA,NA
"3662-15538_t_tx1",25.0844513856556,NA,25.8861823106364,26.7212960415389,25.0992061413658,27.1853739934659
"3667-15785_t_tx1",25.8279025811069,26.377934525725,24.6784566752291,26.8661071224344,26.4771645592187,24.6807541507022
"3748-4696_t_tx1",24.9331229755199,24.2049135510948,23.2975291683905,23.2013135058396,NA,24.4006506875108
"3755-8687_t_tx1;tr|A0A2H3TBR2|A0A2H3TBR2_FUSOX",28.8530284208372,29.7091833275105,28.7565562164983,27.0120896309569,25.4383815078212,28.174062142533
"3755-8690_t_tx1;tr|A0A420PDC5|A0A420PDC5_FUSOX;tr|A0A2H3T894|A0A2H3T894_FUSOX;tr|A0A420MIQ5|A0A420MIQ5_FUSOX",24.7981869437161,25.901709070903,21.9808398576786,NA,23.6851404600367,22.3110367831164
"tr|A0A420QAL9|A0A420QAL9_FUSOX;tr|A0A420PDA0|A0A420PDA0_FUSOX;tr|A0A420MIZ6|A0A420MIZ6_FUSOX;tr|A0A2H3SRU5|A0A2H3SRU5_FUSOX;3755-8693_t_tx1;tr|A0A0E0RMZ6|A0A0E0RMZ6_GIBZE;tr|K3W113|K3W113_FUSPC",25.0568732181347,24.9453876992265,24.8756488640905,24.3944416114997,23.1482644679372,24.5342580616831
"3755-8698_t_tx1",28.8366314981508,29.5031061262628,28.2114573610057,25.9625092450799,24.6261445444528,27.0264410334878
"3755-8699_t_tx1",27.8913618317022,28.2662502196935,28.231191007995,25.8248679241073,25.7291335005329,27.8999168095577
"3760-4467_t_tx1",25.1857774040724,26.5316694947354,24.7630347058378,23.4464454652652,24.1424329698561,24.7612498717244
"3760-4470_t_tx1;tr|K3U9H9|K3U9H9_FUSPC;tr|I1RFW6|I1RFW6_GIBZE;tr|A0A2H3SLV8|A0A2H3SLV8_FUSOX",26.7320771478918,26.1215590270659,27.3531294011651,26.7441548274416,25.1409322354117,26.8975031543116
"3773-12837_t_tx1;tr|A0A2H3T8M5|A0A2H3T8M5_FUSOX;tr|A0A420PSJ8|A0A420PSJ8_FUSOX",26.3580878317619,27.1302429097074,26.0547368207385,24.4374537842812,24.086178089661,24.8473620520057
"3852-4432_t_tx1;tr|A0A2H3SKM2|A0A2H3SKM2_FUSOX",27.0769510625405,25.5641677441216,27.2110788499079,28.0098689943923,28.9318450216719,27.2667975710481
"3852-4445_t_tx1;tr|A0A420S203|A0A420S203_FUSOX;tr|A0A420QPB6|A0A420QPB6_FUSOX;tr|A0A420NZZ1|A0A420NZZ1_FUSOX;tr|A0A2H3SLK2|A0A2H3SLK2_FUSOX;tr|K3UYL2|K3UYL2_FUSPC;tr|I1RFF3|I1RFF3_GIBZE",24.9892052683674,26.6854297732931,22.4181329429707,23.8769701370012,NA,23.8152714911376
"3869-10873_t_tx1;tr|A0A420MP59|A0A420MP59_FUSOX;tr|A0A2H3SZB7|A0A2H3SZB7_FUSOX;sp|Q6L612|STUA_FUSOX;sp|I1S0A8|STUA_GIBZE;tr|A0A1C3YJG6|A0A1C3YJG6_GIBZE;tr|K3VPE2|K3VPE2_FUSPC",24.8882084727773,24.3505151593383,25.5198591085245,NA,NA,NA
"3869-10875_t_tx1",25.8228502226855,25.1481396677397,25.7955785910511,26.8409616647095,26.1216101380101,26.0270545546712
"3869-10882_t_tx1;tr|A0A2H3T7V5|A0A2H3T7V5_FUSOX;tr|K3VPE8|K3VPE8_FUSPC;sp|Q4HY20|TMEDA_GIBZE",25.4673661730469,25.8690000648906,25.7513853696508,26.9070708157219,24.9102139797458,26.0349822770934
"3869-10883_t_tx1",27.1070858185756,27.784022381973,27.0571536312754,25.9814321311086,24.9608691094527,27.032686741395
"3871-6681_t_tx1",24.9083656109074,24.7183256322419,24.8572540047576,24.3094750297178,25.0967849473113,26.0624630135155
"3882-2001_t_tx1",26.9657857267375,26.7090128465602,24.6927693154956,NA,22.9593002707584,23.2297803714095
"3882-2004_t_tx1;tr|A0A420NHX4|A0A420NHX4_FUSOX;tr|A0A2H3SNQ6|A0A2H3SNQ6_FUSOX",29.0159680472442,28.4962465558228,28.4334712712444,28.0281846413494,28.2115422660567,27.8645172986257
"tr|A0A420T721|A0A420T721_FUSOX;tr|A0A420R316|A0A420R316_FUSOX;tr|A0A420N9J0|A0A420N9J0_FUSOX;tr|A0A2H3TDA3|A0A2H3TDA3_FUSOX;3925-5283_t_tx1;tr|K3VP68|K3VP68_FUSPC;tr|I1RSH9|I1RSH9_GIBZE",23.5913663842678,22.5819274891191,24.4753325472356,23.4538754590327,NA,22.8704204332555
"3925-5284_t_tx1;tr|A0A2H3T4S5|A0A2H3T4S5_FUSOX;tr|K3UWJ0|K3UWJ0_FUSPC;tr|I1RSI0|I1RSI0_GIBZE",26.4825767248171,26.6290236940991,26.6828127133658,26.6560867810615,25.9039956224634,26.6434858726842
"tr|K3VHB9|K3VHB9_FUSPC;tr|A0A420NHP6|A0A420NHP6_FUSOX;tr|A0A2H3SNP1|A0A2H3SNP1_FUSOX;tr|A0A0E0RX50|A0A0E0RX50_GIBZE;3935-11991_t_tx1;tr|A0A420RZN4|A0A420RZN4_FUSOX",23.9376565535565,23.4577500862463,24.3327685405931,24.3581806892816,24.4523901621537,24.0228282419605
"3935-11996_t_tx1",27.3718084324277,24.9269070419201,25.873226737006,27.2394892499189,27.7459489976888,27.3853244966222
"tr|A0A420Q1V9|A0A420Q1V9_FUSOX;3935-11998_t_tx1;tr|A0A2H3SNQ5|A0A2H3SNQ5_FUSOX;tr|K3VE51|K3VE51_FUSPC;tr|I1S124|I1S124_GIBZE",24.3663723935488,24.7590240803097,24.5882989059542,22.7339472005981,NA,25.0443705174115
"3937-17892_t_tx1",26.2276133612413,25.2462152213125,25.6146001164968,27.0862468341393,25.8207412614205,26.0144868012539
"3937-17894_t_tx1;tr|I1RAB3|I1RAB3_GIBZE;tr|A0A420TUG6|A0A420TUG6_FUSOX;tr|A0A420P4V5|A0A420P4V5_FUSOX;tr|A0A420MXL2|A0A420MXL2_FUSOX;tr|A0A2H3TCS1|A0A2H3TCS1_FUSOX",26.4122042586205,24.2168954649385,NA,26.0231418303361,27.1335691094675,25.5832378629142
"tr|A0A420TVJ9|A0A420TVJ9_FUSOX;tr|A0A2H3T1G9|A0A2H3T1G9_FUSOX;3937-17896_t_tx1;tr|K3VRM3|K3VRM3_FUSPC;tr|I1RAB5|I1RAB5_GIBZE",26.9901860586829,24.8340321648868,26.7766385102445,24.6403649918162,23.1744735393422,26.0350554787598
"3937-17897_t_tx1",22.4230271502862,23.0275024759683,23.0331897018582,NA,NA,24.5304552161633
"3937-17898_t_tx1;tr|K3VQP7|K3VQP7_FUSPC;tr|I1RAB7|I1RAB7_GIBZE",25.002938725155,24.8571590559189,26.0389849586435,28.0556726840054,28.4220747154526,26.5071261928347
"3937-17908_t_tx1;tr|A0A420Q9T5|A0A420Q9T5_FUSOX;tr|A0A420MDS3|A0A420MDS3_FUSOX;tr|A0A2H3SSW5|A0A2H3SSW5_FUSOX",28.0262611703499,30.4165432752413,26.8548007705533,25.994915112419,26.8726525875336,28.2933566743389
"3937-17918_t_tx1",24.4628832412466,24.9795972637099,21.8497261407919,NA,NA,NA
"3937-17919_t_tx1",27.3946290255414,26.4020948516413,26.7242860338014,26.9936993877944,26.3726578883137,27.8519678481131
"tr|A0A2H3SWE5|A0A2H3SWE5_FUSOX;3937-17920_t_tx1;tr|K3W2K0|K3W2K0_FUSPC;tr|A0A1C3YHY8|A0A1C3YHY8_GIBZE",22.680838198783,22.6337734301546,22.6098069656227,23.9078286737722,24.3347193185122,22.8089152433778
"3947-16153_t_tx1;tr|A0A2H3SRZ0|A0A2H3SRZ0_FUSOX;tr|K3VRY1|K3VRY1_FUSPC;tr|I1RBM5|I1RBM5_GIBZE",24.777444615642,25.4981855216954,24.6788946961942,NA,NA,24.2011174117355
"tr|A0A420PDD7|A0A420PDD7_FUSOX;tr|A0A420MII1|A0A420MII1_FUSOX;tr|A0A2H3SRQ4|A0A2H3SRQ4_FUSOX;3947-16158_t_tx1;tr|I1RAX3|I1RAX3_GIBZE;tr|K3VU96|K3VU96_FUSPC",22.6290331052222,22.8258292393967,22.1610749244472,23.5490379262078,22.8430552795573,21.9508001010115
"3952-15943_t_tx1",22.397479339085,21.3162930088478,NA,22.5664639610163,NA,26.7887595506112
"3952-15969_t_tx1;tr|A0A420TQW6|A0A420TQW6_FUSOX;tr|A0A420RKP2|A0A420RKP2_FUSOX;tr|A0A420PVY6|A0A420PVY6_FUSOX;tr|A0A420P7I5|A0A420P7I5_FUSOX;tr|A0A2H3TQA3|A0A2H3TQA3_FUSOX;tr|K3VBY8|K3VBY8_FUSPC;tr|A0A1C3YMQ9|A0A1C3YMQ9_GIBZE",23.7508475074906,26.2725165332848,23.9134256415072,NA,NA,25.1258114207251
"3988-11504_t_tx1",26.4220849644607,25.1307521021882,23.5828324051882,NA,NA,24.7753989466109
"4001-11376_t_tx1",26.2404338403078,20.9859602137252,25.8132760773258,23.3633140528259,NA,NA
"4001-11378_t_tx1",29.105900463944,29.0228026576845,28.7260179183987,27.520252850185,26.8924088890833,28.6992489545834
"4006-24_t_tx1;tr|A0A420RJ78|A0A420RJ78_FUSOX;tr|A0A420PIS5|A0A420PIS5_FUSOX;tr|A0A420MSR3|A0A420MSR3_FUSOX",21.2512687735182,25.1056914884312,NA,24.2594193525445,24.1434760390681,NA
"4007-2913_t_tx1;tr|A0A420MIG8|A0A420MIG8_FUSOX;tr|A0A2H3T0C0|A0A2H3T0C0_FUSOX;tr|A0A420QAK5|A0A420QAK5_FUSOX;tr|A0A420T9W8|A0A420T9W8_FUSOX;tr|A0A420PD74|A0A420PD74_FUSOX",27.4052235579617,27.3636663048344,27.8113129776464,24.9212912810889,25.4566975017215,28.3656196513286
"4007-2920_t_tx1;tr|A0A2H3SVA0|A0A2H3SVA0_FUSOX;tr|K3VW62|K3VW62_FUSPC;tr|I1RAY2|I1RAY2_GIBZE",27.3653607585566,27.057281961751,27.1469599839806,27.6654117122203,27.318879242478,27.0222621558523
"4021-4098_t_tx1",25.3808473511498,25.2974219653079,25.9357724559833,NA,NA,NA
"4029-848_t_tx1",24.6992730831172,24.6961208517514,NA,23.5195037758834,NA,24.3052214106166
"4030-12226_t_tx1",NA,24.6484416875947,23.990141050796,22.7757543521248,25.7930089319914,23.4110065916587
"4030-12232_t_tx1;tr|A0A2H3T7K6|A0A2H3T7K6_FUSOX",30.4006649475873,30.2203515915147,30.6138558148896,30.1074315314509,31.3847961605562,30.9372128641136
"4030-12234_t_tx1",28.5496219389627,28.3451586420046,28.5662621368695,28.6003983947386,28.6640484933346,28.9882305659352
"4030-12235_t_tx1",25.1665941954511,NA,25.2860936176175,NA,22.4750221191965,23.2694631473976
"4037-15888_t_tx1;tr|A0A420NYT0|A0A420NYT0_FUSOX;tr|A0A420RLW5|A0A420RLW5_FUSOX;tr|A0A420SVS0|A0A420SVS0_FUSOX;tr|A0A420QKU2|A0A420QKU2_FUSOX;tr|A0A2H3T2U5|A0A2H3T2U5_FUSOX",NA,23.5161631648817,NA,26.7219505530681,25.9972396577487,26.9409941628742
"4037-15889_t_tx1;tr|A0A420QKM2|A0A420QKM2_FUSOX;tr|A0A2H3T616|A0A2H3T616_FUSOX",31.9008669882703,31.6753780476586,31.592884556219,30.1824641491631,29.7342863850025,31.3464041054567
"tr|K3W1M2|K3W1M2_FUSPC;tr|I1S0L8|I1S0L8_GIBZE;tr|A0A2H3SP32|A0A2H3SP32_FUSOX;4038-13258_t_tx1",23.5702802398263,23.7599460059476,24.4000219054134,23.791949186221,25.8342889358639,24.5909265741287
"4038-13260_t_tx1;tr|A0A2H3T860|A0A2H3T860_FUSOX;tr|A0A420U8P7|A0A420U8P7_FUSOX;tr|K3VM75|K3VM75_FUSPC;tr|A0A420RZR5|A0A420RZR5_FUSOX;tr|A0A1C3YJ47|A0A1C3YJ47_GIBZE;tr|A0A420QND0|A0A420QND0_FUSOX",27.3407050108505,27.8085439736766,26.4000219054134,26.3647376601909,NA,26.5261389585185
"4038-13261_t_tx1;tr|A0A2H3SZM8|A0A2H3SZM8_FUSOX;tr|K3VQH9|K3VQH9_FUSPC;tr|A0A1C3YJ36|A0A1C3YJ36_GIBZE",29.4788905280144,29.4958118067455,29.4324163235257,29.0427290646487,29.3090717229617,29.3846544328948
"tr|K3UUB7|K3UUB7_FUSPC;tr|I1S0L4|I1S0L4_GIBZE;tr|A0A2H3SN78|A0A2H3SN78_FUSOX;4038-13264_t_tx1",30.6781152635636,30.5924590029325,30.4134860844278,30.1020609807095,29.1662348087063,30.7843935358287
"tr|K3VM79|K3VM79_FUSPC;tr|I1S0L3|I1S0L3_GIBZE;tr|A0A2H3SN60|A0A2H3SN60_FUSOX;4038-13265_t_tx1",28.4192981674273,28.6160807419381,28.4324975007433,27.9820852931859,27.9955077307209,28.1471672133014
"4038-13266_t_tx1;tr|A0A2H3SRY0|A0A2H3SRY0_FUSOX",23.6272770718661,23.5124167138496,23.5004299046601,NA,NA,NA
"4038-13270_t_tx1;tr|A0A420S016|A0A420S016_FUSOX;tr|A0A2H3SN71|A0A2H3SN71_FUSOX",25.8096665248203,24.9921383075865,24.2169974779376,26.9307403446078,25.7802820714143,24.5136726204983
"4038-13273_t_tx1;tr|A0A2H3SX01|A0A2H3SX01_FUSOX;tr|A0A420S025|A0A420S025_FUSOX;tr|A0A420QMW7|A0A420QMW7_FUSOX;tr|A0A420NCP5|A0A420NCP5_FUSOX;tr|I1S0K9|I1S0K9_GIBZE;tr|K3VQI7|K3VQI7_FUSPC",29.5380941075301,29.3930184071159,29.2885532726358,29.5217434154304,27.7284602623805,29.8528678666432
"4038-13276_t_tx1",22.1364353784484,23.3993081765176,22.5015198653651,23.7442176913402,23.9611057671728,25.9057999114821
"tr|A0A420U7X1|A0A420U7X1_FUSOX;tr|A0A420QN10|A0A420QN10_FUSOX;tr|A0A2H3SRY9|A0A2H3SRY9_FUSOX;4038-13277_t_tx1",22.7009668730072,NA,22.8337650002802,24.3188759347152,24.9385833452451,NA
"4038-13279_t_tx1;tr|A0A2H3SP50|A0A2H3SP50_FUSOX;tr|A0A420RZI5|A0A420RZI5_FUSOX;tr|A0A420QN34|A0A420QN34_FUSOX;tr|A0A420N9Q2|A0A420N9Q2_FUSOX",27.3993406983554,27.1618266576936,27.1826611140674,28.0505345820497,26.5770725064771,26.6101347630448
"4038-13280_t_tx1;tr|A0A2H3SN82|A0A2H3SN82_FUSOX",28.0787368526999,27.7411478708967,27.7084260254607,28.3995695199528,27.4359092954882,28.5118240277311
"4038-13282_t_tx1",23.9765535925701,21.8675441837434,24.8742470756709,23.5885079357904,24.8791637694835,24.2744654360444
"4038-13285_t_tx1",28.0832287469674,26.9245009357762,27.8223414786568,27.4060904678392,26.8425816976452,27.2722935588029
"tr|A0A2H3T4T0|A0A2H3T4T0_FUSOX;4038-13286_t_tx1",28.7411968989597,29.1803912319608,27.7737878899636,23.6724321398981,NA,26.1604033497131
"4038-13290_t_tx1",24.3728398173071,25.1920508227325,23.3401537515873,NA,NA,NA
"4038-13294_t_tx1",27.7372214607,27.6847017259887,28.0369362010175,25.061990882073,23.7070709843239,27.8657525415655
"4038-13298_t_tx1;tr|A0A420U7V0|A0A420U7V0_FUSOX;tr|A0A420N9V6|A0A420N9V6_FUSOX;tr|A0A2H3SNA1|A0A2H3SNA1_FUSOX",27.7932196007021,27.722047495853,27.2321240061785,NA,NA,NA
"4038-13299_t_tx1;tr|A0A420QN66|A0A420QN66_FUSOX;tr|A0A2H3SZS0|A0A2H3SZS0_FUSOX",25.6828120901472,27.4911993595786,25.0274799931703,NA,NA,25.5740644717267
"4038-13302_t_tx1;tr|A0A2H3SNC0|A0A2H3SNC0_FUSOX",27.1351029991633,26.369675291293,27.127168524947,24.8466672416107,22.8863468097449,25.7818693568401
"4038-13303_t_tx1",24.7037160117059,25.0255104832274,NA,22.3284004860431,NA,21.2523042980455
"4043-6697_t_tx1",28.3861210605292,28.5217646625865,28.3202816304818,27.5412080565786,28.4820559086716,28.2029647223253
"4043-6698_t_tx1",25.7875437139221,25.7361036527062,26.2916652143907,27.6342891947245,27.7126249131388,28.0097765632393
"tr|A0A2H3SU37|A0A2H3SU37_FUSOX;4043-6699_t_tx1;tr|K3VR05|K3VR05_FUSPC;tr|I1RCC4|I1RCC4_GIBZE",25.0637722584679,26.6669419269835,25.7834774722209,25.1916557139829,25.7142930733646,26.0136945741463
"4043-6700_t_tx1;tr|A0A420QSG3|A0A420QSG3_FUSOX;tr|A0A2H3SXM0|A0A2H3SXM0_FUSOX;tr|A0A420N828|A0A420N828_FUSOX",27.9780374775121,26.9385287904847,28.6662482380543,28.3514803053932,27.3239198591785,28.3138653116398
"4066-4551_t_tx1;tr|A0A2H3T708|A0A2H3T708_FUSOX;tr|A0A420QE82|A0A420QE82_FUSOX",32.9687230098171,32.3159146833466,32.8681992154028,34.1093964975286,33.8460121501521,33.1586315807582
"4066-4555_t_tx1",28.8081872282701,29.0564245862232,28.59946711476,27.2758200032966,25.0279227900027,28.0379926791277
"tr|A0A420QAK2|A0A420QAK2_FUSOX;tr|A0A420NFK4|A0A420NFK4_FUSOX;tr|A0A420MQ45|A0A420MQ45_FUSOX;tr|A0A2H3TBK9|A0A2H3TBK9_FUSOX;4069-12495_t_tx1",23.1297439160437,24.1522383501102,22.5844698556193,24.0626463889794,24.6041512429881,23.6877243068096
"4081-14803_t_tx1;sp|Q4I1N3|MET3_GIBZE;tr|K3UI99|K3UI99_FUSPC;tr|A0A2H3TEP9|A0A2H3TEP9_FUSOX",28.8789246368243,30.2507688482868,28.9097605872244,28.7806080136691,28.9126632477386,29.3465761518514
"4112-13497_t_tx1;tr|A0A420RNN7|A0A420RNN7_FUSOX;tr|A0A420QMI0|A0A420QMI0_FUSOX;tr|A0A420N066|A0A420N066_FUSOX;tr|A0A2H3SHT3|A0A2H3SHT3_FUSOX",20.982556307616,21.7918014033069,NA,23.7582306229956,23.3995423628154,NA
"tr|A0A420S5M9|A0A420S5M9_FUSOX;tr|A0A420SHM5|A0A420SHM5_FUSOX;tr|A0A420NJF1|A0A420NJF1_FUSOX;tr|A0A420MGF1|A0A420MGF1_FUSOX;tr|A0A2H3TLG7|A0A2H3TLG7_FUSOX;4136-4749_t_tx1",26.2395028547686,23.9828950603263,25.785851609458,23.8029755909409,24.1905336726723,NA
"4136-4750_t_tx1",22.13983793574,22.074825126073,22.1236816243631,24.4841975358396,24.2134370547907,22.8838356817045
"tr|A0A420SHS0|A0A420SHS0_FUSOX;tr|A0A420NJD3|A0A420NJD3_FUSOX;4136-4754_t_tx1;tr|A0A2H3TLE2|A0A2H3TLE2_FUSOX",27.596860152313,27.1714605513315,27.6255483962731,28.5492808018898,28.5426106876161,27.4287816003666
"4136-4755_t_tx1",26.2044908032096,25.756835441516,25.7156130768644,25.6411079005913,26.6342599797907,25.3856498438905
"4142-11008_t_tx1",27.7904071519264,20.2703885769244,29.4455078243497,30.369218162414,29.4178377225661,30.9002684638069
"4145-17654_t_tx1;tr|A0A420P967|A0A420P967_FUSOX;tr|A0A420M4X7|A0A420M4X7_FUSOX;tr|A0A420PDS4|A0A420PDS4_FUSOX;tr|A0A420NIN7|A0A420NIN7_FUSOX",NA,NA,NA,25.0577481039762,24.628940104766,22.4699105092486
"4151-13603_t_tx1;tr|A0A420RXZ1|A0A420RXZ1_FUSOX;tr|A0A420PLE5|A0A420PLE5_FUSOX;tr|A0A420P151|A0A420P151_FUSOX;tr|A0A2H3T207|A0A2H3T207_FUSOX",26.5184364062131,26.4650693171389,25.6219841247523,25.3106216605158,24.6005478224508,25.5784575679574
"4151-13608_t_tx1;tr|A0A420PLE1|A0A420PLE1_FUSOX;tr|A0A2H3TA32|A0A2H3TA32_FUSOX;tr|K3V2S8|K3V2S8_FUSPC;tr|I1RF05|I1RF05_GIBZE",21.3356955099881,24.7865321599308,22.4959955233481,24.1035012090961,23.0374087759431,23.3299674122822
"4151-13613_t_tx1;tr|I1RF01|I1RF01_GIBZE;tr|K3V2S3|K3V2S3_FUSPC",23.5496541308392,22.6660569543153,23.0521130931958,NA,NA,NA
"4151-13617_t_tx1;tr|A0A2H3SYP7|A0A2H3SYP7_FUSOX",28.9890786661962,28.6054955896001,27.4219059755459,28.7041817539179,29.0608423228034,27.5223494351826
"4151-13623_t_tx1",28.2859113377375,28.9523927549881,26.718563120104,28.4927350505105,29.3802752787131,27.0844164074611
"4152-8342_t_tx1",21.364909560043,25.7886762409792,NA,23.4048025530321,22.8623474100553,NA
"4152-8345_t_tx1",28.5679352673396,28.0424474050716,25.7008435842515,NA,NA,21.7126637105775
"4152-8346_t_tx1",26.0276177823023,29.2320854845348,24.0416837362007,NA,NA,NA
"4152-8348_t_tx1",29.4750818955307,31.2961616579732,27.2287623851448,24.2776018865096,23.0939146087107,NA
"4152-8357_t_tx1;tr|A0A420PCC1|A0A420PCC1_FUSOX;tr|A0A420P796|A0A420P796_FUSOX;tr|A0A2H3TPX8|A0A2H3TPX8_FUSOX",28.5140161372509,28.4316751806713,28.1466301421811,23.4843631370361,25.5228696706971,28.0752504007166
"4152-8358_t_tx1;tr|A0A2H3TPY4|A0A2H3TPY4_FUSOX",21.4845448392284,23.6594658215958,NA,24.8533852068889,24.7683296870751,24.2625107073861
"4152-8359_t_tx1",23.5221816486287,23.5099762931252,25.8262846006304,27.8515481771908,27.7697869442506,27.7817239458597
"4152-8372_t_tx1;tr|A0A2H3U5I1|A0A2H3U5I1_FUSOX",24.0023743272704,25.1629124431646,22.3070624510954,22.5590214191729,23.7490317492838,22.6556075701937
"4169-15331_t_tx1",28.2104759694214,28.6150621078472,28.2313776559079,29.163756582854,29.3785460089072,27.9508570080789
"4203-11523_t_tx1;tr|A0A420SLT8|A0A420SLT8_FUSOX;tr|A0A420PZK0|A0A420PZK0_FUSOX;tr|A0A420PJZ7|A0A420PJZ7_FUSOX;tr|A0A420MXZ1|A0A420MXZ1_FUSOX;tr|A0A2H3TR86|A0A2H3TR86_FUSOX",25.7960537150676,25.468521707201,26.0286833135005,26.9492639554464,26.9064746621393,26.6818142910466
"4203-11526_t_tx1",26.0259372447864,26.5058369226944,25.528715259977,27.0825224665924,27.4637087633168,25.7325886786305
"tr|A0A420SLN4|A0A420SLN4_FUSOX;tr|A0A420MXZ4|A0A420MXZ4_FUSOX;tr|A0A2H3THY1|A0A2H3THY1_FUSOX;4203-11534_t_tx1;tr|I1RND4|I1RND4_GIBZE",24.164913972767,24.8114435063098,24.7588282933034,24.8770274721246,NA,25.1967178189863
"4217-14834_t_tx1;tr|A0A420QJH5|A0A420QJH5_FUSOX;tr|A0A420PUB7|A0A420PUB7_FUSOX;tr|A0A2H3T2Y2|A0A2H3T2Y2_FUSOX",26.4305006119929,28.8051825135007,26.7304089896374,24.7430228086069,25.1474458364392,27.7253032768065
